# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
301           	3.408311e-03	1.195086e-03	6.956316e-04	1.526720e-03	1.033233e-03
302           	3.395952e-03	1.193485e-03	6.937642e-04	1.519691e-03	1.030983e-03
303           	3.378737e-03	1.191725e-03	6.919226e-04	1.512752e-03	1.026710e-03
304           	3.364134e-03	1.189796e-03	6.901115e-04	1.505697e-03	1.024242e-03
305           	3.357348e-03	1.187715e-03	6.883207e-04	1.499126e-03	1.023497e-03
306           	3.344458e-03	1.185510e-03	6.865557e-04	1.492333e-03	1.019470e-03
307           	3.327503e-03	1.183119e-03	6.848101e-04	1.485710e-03	1.015578e-03
308           	3.315813e-03	1.180628e-03	6.830826e-04	1.478944e-03	1.013837e-03
309           	3.300548e-03	1.178303e-03	6.813520e-04	1.472390e-03	1.011555e-03
310           	3.290690e-03	1.176155e-03	6.796429e-04	1.466019e-03	1.008321e-03
311           	3.274221e-03	1.174459e-03	6.779465e-04	1.459744e-03	1.005084e-03
312           	3.259499e-03	1.173051e-03	6.762669e-04	1.453419e-03	1.002840e-03
313           	3.253121e-03	1.171761e-03	6.746189e-04	1.447396e-03	1.001602e-03
314           	3.239879e-03	1.170546e-03	6.730085e-04	1.441145e-03	9.991056e-04
315           	3.225296e-03	1.169192e-03	6.714114e-04	1.435042e-03	9.954584e-04
316           	3.212988e-03	1.167687e-03	6.698580e-04	1.428714e-03	9.926213e-04
317           	3.201531e-03	1.166065e-03	6.683217e-04	1.422608e-03	9.923646e-04
318           	3.200866e-03	1.164295e-03	6.667974e-04	1.416623e-03	9.908852e-04
319           	3.177544e-03	1.162420e-03	6.653064e-04	1.410902e-03	9.858808e-04
