# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0.4           	3.401971e-04	6.866057e-04	2.470173e-04	2.124907e-04	3.540285e-04
0.40001       	3.391615e-04	6.874633e-04	2.467607e-04	2.120115e-04	3.518270e-04
0.40002       	3.433452e-04	6.876556e-04	2.463768e-04	2.119178e-04	3.502192e-04
0.40003       	3.432964e-04	6.886182e-04	2.460877e-04	2.113072e-04	3.478554e-04
0.40004       	3.471011e-04	6.888131e-04	2.457090e-04	2.111154e-04	3.459027e-04
0.40005       	3.467504e-04	6.897440e-04	2.454492e-04	2.104873e-04	3.434293e-04
0.40006       	3.509060e-04	6.900151e-04	2.450316e-04	2.103154e-04	3.414714e-04
0.40007       	3.498974e-04	6.910012e-04	2.447376e-04	2.097468e-04	3.391533e-04
0.40008       	3.545184e-04	6.914020e-04	2.443147e-04	2.096173e-04	3.373336e-04
0.40009       	3.524117e-04	6.924609e-04	2.440197e-04	2.090755e-04	3.348844e-04
0.4001        	3.549975e-04	6.928826e-04	2.436956e-04	2.090157e-04	3.331636e-04
0.40011       	3.563470e-04	6.939680e-04	2.434915e-04	2.084836e-04	3.308738e-04
0.40012       	3.582415e-04	6.945548e-04	2.431985e-04	2.084119e-04	3.291491e-04
0.40013       	3.589320e-04	6.957159e-04	2.430177e-04	2.079297e-04	3.268635e-04
0.40014       	3.606204e-04	6.963478e-04	2.426846e-04	2.078967e-04	3.250341e-04
0.40015       	3.603251e-04	6.975285e-04	2.425368e-04	2.074886e-04	3.226156e-04
0.40016       	3.617699e-04	6.983870e-04	2.423417e-04	2.075243e-04	3.211333e-04
0.40017       	3.604757e-04	6.997544e-04	2.422751e-04	2.071487e-04	3.191569e-04
0.40018       	3.621111e-04	7.006535e-04	2.420905e-04	2.071953e-04	3.179280e-04
0.40019       	3.613048e-04	7.019242e-04	2.420554e-04	2.068027e-04	3.158542e-04
0.4002        	3.614914e-04	7.025070e-04	2.418782e-04	2.068044e-04	3.143673e-04
0.40021       	3.604726e-04	7.035365e-04	2.418081e-04	2.063424e-04	3.120739e-04
0.40022       	3.621176e-04	7.040654e-04	2.417003e-04	2.063320e-04	3.105632e-04
0.40023       	3.604090e-04	7.051653e-04	2.417191e-04	2.059628e-04	3.083256e-04
0.40024       	3.607118e-04	7.057928e-04	2.415906e-04	2.060052e-04	3.068704e-04
0.40025       	3.591030e-04	7.070428e-04	2.415687e-04	2.056360e-04	3.046778e-04
0.40026       	3.588134e-04	7.077725e-04	2.414804e-04	2.055940e-04	3.032211e-04
0.40027       	3.567176e-04	7.089993e-04	2.414623e-04	2.051954e-04	3.010430e-04
0.40028       	3.568265e-04	7.097004e-04	2.413734e-04	2.051465e-04	2.995676e-04
0.40029       	3.551876e-04	7.107796e-04	2.414308e-04	2.047848e-04	2.974703e-04
0.4003        	3.535820e-04	7.112616e-04	2.414256e-04	2.047814e-04	2.962267e-04
0.40031       	3.518528e-04	7.122270e-04	2.415239e-04	2.044140e-04	2.942179e-04
0.40032       	3.505470e-04	7.126639e-04	2.416358e-04	2.043395e-04	2.928166e-04
0.40033       	3.495220e-04	7.135415e-04	2.417990e-04	2.039916e-04	2.907697e-04
0.40034       	3.479785e-04	7.139443e-04	2.419472e-04	2.039424e-04	2.892999e-04
0.40035       	3.472849e-04	7.147345e-04	2.421601e-04	2.036861e-04	2.874501e-04
0.40036       	3.473049e-04	7.151547e-04	2.423958e-04	2.037442e-04	2.861225e-04
0.40037       	3.458008e-04	7.159792e-04	2.426281e-04	2.035690e-04	2.843198e-04
0.40038       	3.432554e-04	7.164062e-04	2.428352e-04	2.036279e-04	2.830087e-04
0.40039       	3.465934e-04	7.171763e-04	2.430425e-04	2.035013e-04	2.812821e-04
0.4004        	3.439586e-04	7.175606e-04	2.432726e-04	2.035475e-04	2.799313e-04
0.40041       	3.450036e-04	7.181761e-04	2.434121e-04	2.034760e-04	2.782821e-04
0.40042       	3.411930e-04	7.184302e-04	2.436645e-04	2.035753e-04	2.772022e-04
0.40043       	3.417081e-04	7.188031e-04	2.438860e-04	2.035182e-04	2.759848e-04
0.40044       	3.394808e-04	7.189091e-04	2.441458e-04	2.035743e-04	2.749421e-04
0.40045       	3.412723e-04	7.192037e-04	2.442841e-04	2.035526e-04	2.735125e-04
0.40046       	3.376073e-04	7.192919e-04	2.445263e-04	2.037770e-04	2.724823e-04
0.40047       	3.404995e-04	7.195328e-04	2.446816e-04	2.039638e-04	2.717514e-04
0.40048       	3.372232e-04	7.195701e-04	2.450327e-04	2.042359e-04	2.712534e-04
0.40049       	3.372836e-04	7.198315e-04	2.452972e-04	2.044512e-04	2.705726e-04
0.4005        	3.342921e-04	7.199676e-04	2.457686e-04	2.047494e-04	2.699544e-04
0.40051       	3.346649e-04	7.201679e-04	2.461809e-04	2.050194e-04	2.695507e-04
0.40052       	3.322431e-04	7.202115e-04	2.467223e-04	2.054283e-04	2.695747e-04
0.40053       	3.326618e-04	7.202054e-04	2.472209e-04	2.057805e-04	2.695405e-04
0.40054       	3.317308e-04	7.200659e-04	2.478005e-04	2.062181e-04	2.697592e-04
0.40055       	3.327417e-04	7.199450e-04	2.482770e-04	2.066100e-04	2.699830e-04
0.40056       	3.331698e-04	7.198952e-04	2.488071e-04	2.070500e-04	2.702473e-04
0.40057       	3.329232e-04	7.198261e-04	2.492118e-04	2.074865e-04	2.707762e-04
0.40058       	3.342241e-04	7.197373e-04	2.496938e-04	2.079571e-04	2.714234e-04
0.40059       	3.350371e-04	7.197023e-04	2.501414e-04	2.084280e-04	2.720969e-04
0.4006        	3.357363e-04	7.197453e-04	2.506152e-04	2.089985e-04	2.730140e-04
0.40061       	3.380398e-04	7.196867e-04	2.510568e-04	2.095677e-04	2.738111e-04
0.40062       	3.386587e-04	7.196303e-04	2.514742e-04	2.101866e-04	2.748329e-04
0.40063       	3.379272e-04	7.194394e-04	2.518844e-04	2.107883e-04	2.759075e-04
0.40064       	3.426334e-04	7.191442e-04	2.523930e-04	2.113622e-04	2.770705e-04
0.40065       	3.429197e-04	7.186835e-04	2.529159e-04	2.119455e-04	2.783218e-04
0.40066       	3.431992e-04	7.181686e-04	2.533926e-04	2.125267e-04	2.794964e-04
0.40067       	3.488812e-04	7.176987e-04	2.538662e-04	2.130978e-04	2.806385e-04
0.40068       	3.428511e-04	7.172252e-04	2.542799e-04	2.136891e-04	2.817763e-04
0.40069       	3.479729e-04	7.167184e-04	2.547354e-04	2.142410e-04	2.828440e-04
0.4007        	3.422374e-04	7.162538e-04	2.550981e-04	2.147325e-04	2.839799e-04
0.40071       	3.420519e-04	7.158188e-04	2.554689e-04	2.152167e-04	2.851409e-04
0.40072       	3.409719e-04	7.153395e-04	2.557189e-04	2.156920e-04	2.862969e-04
0.40073       	3.430054e-04	7.149046e-04	2.559818e-04	2.160399e-04	2.872233e-04
0.40074       	3.409084e-04	7.145613e-04	2.562010e-04	2.163981e-04	2.881137e-04
0.40075       	3.428561e-04	7.142197e-04	2.564759e-04	2.167459e-04	2.889196e-04
0.40076       	3.421044e-04	7.138567e-04	2.566225e-04	2.170679e-04	2.897406e-04
0.40077       	3.451190e-04	7.135412e-04	2.568768e-04	2.173706e-04	2.907552e-04
0.40078       	3.417363e-04	7.131973e-04	2.570090e-04	2.176101e-04	2.917689e-04
0.40079       	3.435218e-04	7.129287e-04	2.572648e-04	2.178367e-04	2.928161e-04
0.4008        	3.417115e-04	7.125718e-04	2.573289e-04	2.180686e-04	2.940235e-04
0.40081       	3.439198e-04	7.121764e-04	2.575367e-04	2.183145e-04	2.954977e-04
0.40082       	3.422746e-04	7.115893e-04	2.575286e-04	2.185963e-04	2.969921e-04
0.40083       	3.438946e-04	7.109680e-04	2.576797e-04	2.188626e-04	2.984499e-04
0.40084       	3.421245e-04	7.101483e-04	2.576443e-04	2.191708e-04	2.999286e-04
0.40085       	3.446131e-04	7.095155e-04	2.578515e-04	2.194173e-04	3.013348e-04
0.40086       	3.442583e-04	7.089789e-04	2.578229e-04	2.196907e-04	3.027962e-04
0.40087       	3.466053e-04	7.087956e-04	2.580871e-04	2.199298e-04	3.045177e-04
0.40088       	3.462369e-04	7.086336e-04	2.580337e-04	2.201857e-04	3.061147e-04
0.40089       	3.487943e-04	7.086592e-04	2.582450e-04	2.203760e-04	3.076089e-04
0.4009        	3.503234e-04	7.085463e-04	2.581052e-04	2.205510e-04	3.090748e-04
0.40091       	3.523010e-04	7.086280e-04	2.582719e-04	2.207176e-04	3.105511e-04
0.40092       	3.524261e-04	7.086653e-04	2.580851e-04	2.208885e-04	3.119810e-04
0.40093       	3.546098e-04	7.089327e-04	2.582062e-04	2.211205e-04	3.138937e-04
0.40094       	3.546808e-04	7.091613e-04	2.579824e-04	2.214031e-04	3.160148e-04
0.40095       	3.563601e-04	7.095667e-04	2.581136e-04	2.215079e-04	3.177960e-04
0.40096       	3.563613e-04	7.096709e-04	2.578917e-04	2.216163e-04	3.194714e-04
0.40097       	3.583061e-04	7.097857e-04	2.580662e-04	2.216351e-04	3.209572e-04
0.40098       	3.567375e-04	7.095310e-04	2.578964e-04	2.216727e-04	3.224300e-04
0.40099       	3.568082e-04	7.093866e-04	2.581281e-04	2.216773e-04	3.238443e-04
0.401         	3.557509e-04	7.090854e-04	2.579695e-04	2.216886e-04	3.251998e-04
0.40101       	3.562301e-04	7.090155e-04	2.581590e-04	2.216311e-04	3.265005e-04
0.40102       	3.557342e-04	7.088364e-04	2.579771e-04	2.215965e-04	3.279553e-04
0.40103       	3.553909e-04	7.088603e-04	2.581328e-04	2.214792e-04	3.292803e-04
0.40104       	3.539610e-04	7.088043e-04	2.579744e-04	2.213779e-04	3.308017e-04
0.40105       	3.528538e-04	7.089791e-04	2.581080e-04	2.212579e-04	3.324632e-04
0.40106       	3.528515e-04	7.089329e-04	2.579180e-04	2.212073e-04	3.340572e-04
0.40107       	3.526534e-04	7.090457e-04	2.579969e-04	2.211468e-04	3.355737e-04
0.40108       	3.537011e-04	7.090048e-04	2.577743e-04	2.211393e-04	3.370705e-04
0.40109       	3.553742e-04	7.091049e-04	2.578181e-04	2.211007e-04	3.384165e-04
0.4011        	3.522274e-04	7.091410e-04	2.576832e-04	2.210753e-04	3.396375e-04
0.40111       	3.534620e-04	7.092907e-04	2.577718e-04	2.210229e-04	3.407842e-04
0.40112       	3.531970e-04	7.093042e-04	2.576433e-04	2.209842e-04	3.417342e-04
0.40113       	3.534872e-04	7.094258e-04	2.577057e-04	2.209541e-04	3.424576e-04
0.40114       	3.501356e-04	7.094477e-04	2.575654e-04	2.209198e-04	3.431781e-04
0.40115       	3.517993e-04	7.096303e-04	2.575595e-04	2.208051e-04	3.437665e-04
0.40116       	3.494399e-04	7.098577e-04	2.573955e-04	2.206711e-04	3.443039e-04
0.40117       	3.499866e-04	7.102536e-04	2.573459e-04	2.205836e-04	3.448067e-04
0.40118       	3.486235e-04	7.107407e-04	2.572232e-04	2.205516e-04	3.453855e-04
0.40119       	3.498212e-04	7.115280e-04	2.571822e-04	2.205313e-04	3.459156e-04
0.4012        	3.491621e-04	7.122389e-04	2.570602e-04	2.204781e-04	3.463172e-04
0.40121       	3.497264e-04	7.129153e-04	2.569811e-04	2.204023e-04	3.466392e-04
0.40122       	3.500562e-04	7.133573e-04	2.568386e-04	2.203032e-04	3.468563e-04
0.40123       	3.499138e-04	7.139227e-04	2.567858e-04	2.202805e-04	3.470601e-04
0.40124       	3.505289e-04	7.145441e-04	2.566937e-04	2.202181e-04	3.470867e-04
0.40125       	3.519870e-04	7.152129e-04	2.566223e-04	2.201216e-04	3.470853e-04
0.40126       	3.536117e-04	7.159005e-04	2.565288e-04	2.200530e-04	3.473275e-04
0.40127       	3.547282e-04	7.165526e-04	2.564810e-04	2.199429e-04	3.474614e-04
0.40128       	3.553868e-04	7.169445e-04	2.564012e-04	2.198030e-04	3.475825e-04
0.40129       	3.561550e-04	7.172175e-04	2.563128e-04	2.195894e-04	3.476446e-04
0.4013        	3.572473e-04	7.172975e-04	2.562022e-04	2.193538e-04	3.478280e-04
0.40131       	3.591415e-04	7.172853e-04	2.560799e-04	2.191335e-04	3.486102e-04
0.40132       	3.612480e-04	7.172672e-04	2.559196e-04	2.188787e-04	3.493286e-04
0.40133       	3.627349e-04	7.171953e-04	2.557680e-04	2.185994e-04	3.500355e-04
0.40134       	3.648250e-04	7.169783e-04	2.555858e-04	2.183226e-04	3.507354e-04
0.40135       	3.658737e-04	7.166194e-04	2.553984e-04	2.182242e-04	3.520315e-04
0.40136       	3.667002e-04	7.161178e-04	2.552159e-04	2.180723e-04	3.531410e-04
0.40137       	3.679676e-04	7.155124e-04	2.550078e-04	2.179140e-04	3.541098e-04
0.40138       	3.689066e-04	7.148488e-04	2.547822e-04	2.178726e-04	3.550910e-04
0.40139       	3.695487e-04	7.142163e-04	2.545291e-04	2.179022e-04	3.559219e-04
0.4014        	3.713744e-04	7.136144e-04	2.542909e-04	2.178768e-04	3.565932e-04
0.40141       	3.728535e-04	7.130573e-04	2.540210e-04	2.178002e-04	3.571015e-04
0.40142       	3.721180e-04	7.125582e-04	2.537577e-04	2.177367e-04	3.575221e-04
0.40143       	3.723625e-04	7.122127e-04	2.534753e-04	2.176693e-04	3.578223e-04
0.40144       	3.743650e-04	7.119008e-04	2.532123e-04	2.175927e-04	3.580723e-04
0.40145       	3.717330e-04	7.116259e-04	2.529340e-04	2.174982e-04	3.581664e-04
0.40146       	3.713838e-04	7.112208e-04	2.526846e-04	2.173996e-04	3.584545e-04
0.40147       	3.714558e-04	7.108439e-04	2.524021e-04	2.172808e-04	3.588749e-04
0.40148       	3.712566e-04	7.104721e-04	2.521478e-04	2.171831e-04	3.592400e-04
0.40149       	3.702641e-04	7.102545e-04	2.518547e-04	2.170866e-04	3.594712e-04
0.4015        	3.707708e-04	7.098496e-04	2.516219e-04	2.169493e-04	3.595238e-04
0.40151       	3.677000e-04	7.096573e-04	2.513167e-04	2.168200e-04	3.595093e-04
0.40152       	3.686990e-04	7.092531e-04	2.511002e-04	2.166996e-04	3.595564e-04
0.40153       	3.655353e-04	7.089539e-04	2.508395e-04	2.165827e-04	3.599451e-04
0.40154       	3.659836e-04	7.083830e-04	2.506834e-04	2.164585e-04	3.603028e-04
0.40155       	3.640593e-04	7.079988e-04	2.504228e-04	2.163168e-04	3.605843e-04
0.40156       	3.638877e-04	7.073705e-04	2.502641e-04	2.161586e-04	3.608597e-04
0.40157       	3.618157e-04	7.068799e-04	2.499846e-04	2.160587e-04	3.612694e-04
0.40158       	3.608859e-04	7.060217e-04	2.498767e-04	2.159918e-04	3.617757e-04
0.40159       	3.583067e-04	7.054071e-04	2.496108e-04	2.158622e-04	3.621695e-04
0.4016        	3.579841e-04	7.045370e-04	2.495168e-04	2.156940e-04	3.626402e-04
0.40161       	3.560773e-04	7.039225e-04	2.492465e-04	2.155303e-04	3.628432e-04
0.40162       	3.559055e-04	7.029835e-04	2.491675e-04	2.152640e-04	3.628201e-04
0.40163       	3.540994e-04	7.023757e-04	2.488545e-04	2.149842e-04	3.628015e-04
0.40164       	3.545131e-04	7.013887e-04	2.487360e-04	2.147554e-04	3.627671e-04
0.40165       	3.538649e-04	7.007427e-04	2.483957e-04	2.145457e-04	3.627338e-04
0.40166       	3.540286e-04	6.996923e-04	2.482630e-04	2.141993e-04	3.626072e-04
0.40167       	3.531211e-04	6.989662e-04	2.478861e-04	2.138902e-04	3.624036e-04
0.40168       	3.527519e-04	6.980611e-04	2.477555e-04	2.135338e-04	3.622052e-04
0.40169       	3.523432e-04	6.976147e-04	2.473527e-04	2.132127e-04	3.620031e-04
0.4017        	3.510658e-04	6.968549e-04	2.471762e-04	2.129048e-04	3.618107e-04
0.40171       	3.511462e-04	6.964900e-04	2.467623e-04	2.126393e-04	3.617292e-04
0.40172       	3.510989e-04	6.957780e-04	2.465811e-04	2.123361e-04	3.614530e-04
0.40173       	3.499078e-04	6.952726e-04	2.461217e-04	2.120675e-04	3.613114e-04
0.40174       	3.524239e-04	6.943865e-04	2.459030e-04	2.117464e-04	3.610615e-04
0.40175       	3.489187e-04	6.937093e-04	2.454151e-04	2.114665e-04	3.608319e-04
0.40176       	3.524690e-04	6.928253e-04	2.451576e-04	2.110879e-04	3.605654e-04
0.40177       	3.522669e-04	6.922709e-04	2.446435e-04	2.107604e-04	3.604033e-04
0.40178       	3.550763e-04	6.917230e-04	2.443586e-04	2.103903e-04	3.601670e-04
0.40179       	3.525271e-04	6.912299e-04	2.438327e-04	2.100593e-04	3.598677e-04
0.4018        	3.548615e-04	6.906785e-04	2.435110e-04	2.096689e-04	3.600155e-04
0.40181       	3.526315e-04	6.899902e-04	2.429719e-04	2.094021e-04	3.602228e-04
0.40182       	3.561446e-04	6.893379e-04	2.426156e-04	2.091747e-04	3.604627e-04
0.40183       	3.537353e-04	6.884898e-04	2.420797e-04	2.090449e-04	3.608049e-04
0.40184       	3.573645e-04	6.878234e-04	2.417278e-04	2.090166e-04	3.615610e-04
0.40185       	3.525327e-04	6.870625e-04	2.412353e-04	2.090154e-04	3.622421e-04
0.40186       	3.535913e-04	6.864110e-04	2.408653e-04	2.090234e-04	3.628808e-04
0.40187       	3.497664e-04	6.856962e-04	2.403531e-04	2.090600e-04	3.635260e-04
0.40188       	3.512372e-04	6.851312e-04	2.399183e-04	2.090470e-04	3.641559e-04
0.40189       	3.478454e-04	6.844953e-04	2.393960e-04	2.090279e-04	3.647770e-04
0.4019        	3.487946e-04	6.840148e-04	2.389587e-04	2.089274e-04	3.655901e-04
0.40191       	3.451434e-04	6.833525e-04	2.384307e-04	2.088189e-04	3.663928e-04
0.40192       	3.447899e-04	6.826450e-04	2.379142e-04	2.086747e-04	3.672193e-04
0.40193       	3.433432e-04	6.817444e-04	2.373176e-04	2.085580e-04	3.677678e-04
0.40194       	3.435404e-04	6.810999e-04	2.367682e-04	2.083928e-04	3.682533e-04
0.40195       	3.431917e-04	6.804183e-04	2.362084e-04	2.082248e-04	3.687802e-04
0.40196       	3.443723e-04	6.798678e-04	2.356657e-04	2.080624e-04	3.693327e-04
0.40197       	3.426845e-04	6.792132e-04	2.351462e-04	2.079145e-04	3.698040e-04
0.40198       	3.451445e-04	6.785738e-04	2.346103e-04	2.077304e-04	3.702201e-04
0.40199       	3.443482e-04	6.778549e-04	2.341714e-04	2.075644e-04	3.705889e-04
0.402         	3.460164e-04	6.770657e-04	2.336855e-04	2.073811e-04	3.710232e-04
0.40201       	3.445807e-04	6.762449e-04	2.333138e-04	2.072087e-04	3.714346e-04
0.40202       	3.446934e-04	6.754002e-04	2.328123e-04	2.070648e-04	3.720566e-04
0.40203       	3.439716e-04	6.745790e-04	2.324463e-04	2.069234e-04	3.725348e-04
0.40204       	3.449427e-04	6.737138e-04	2.319101e-04	2.067337e-04	3.730439e-04
0.40205       	3.440760e-04	6.728694e-04	2.315352e-04	2.065914e-04	3.734980e-04
0.40206       	3.458496e-04	6.718171e-04	2.309700e-04	2.064188e-04	3.738979e-04
0.40207       	3.455981e-04	6.707074e-04	2.305974e-04	2.062552e-04	3.741232e-04
0.40208       	3.456703e-04	6.694461e-04	2.299583e-04	2.060034e-04	3.742120e-04
0.40209       	3.458023e-04	6.681808e-04	2.295605e-04	2.057572e-04	3.741848e-04
0.4021        	3.459140e-04	6.668877e-04	2.289056e-04	2.054622e-04	3.741024e-04
0.40211       	3.464961e-04	6.656517e-04	2.285086e-04	2.051729e-04	3.738698e-04
0.40212       	3.462843e-04	6.645271e-04	2.278268e-04	2.048545e-04	3.736843e-04
0.40213       	3.438857e-04	6.632426e-04	2.274021e-04	2.046034e-04	3.734393e-04
0.40214       	3.437154e-04	6.621242e-04	2.266888e-04	2.043066e-04	3.731622e-04
0.40215       	3.451644e-04	6.607594e-04	2.263188e-04	2.040649e-04	3.729161e-04
0.40216       	3.437191e-04	6.596977e-04	2.256582e-04	2.037875e-04	3.728361e-04
0.40217       	3.454309e-04	6.583198e-04	2.253441e-04	2.035550e-04	3.726730e-04
0.40218       	3.434342e-04	6.573012e-04	2.246930e-04	2.032571e-04	3.724594e-04
0.40219       	3.433695e-04	6.559765e-04	2.244108e-04	2.029363e-04	3.720907e-04
0.4022        	3.424443e-04	6.551660e-04	2.237895e-04	2.026736e-04	3.717441e-04
0.40221       	3.420289e-04	6.539269e-04	2.235630e-04	2.024306e-04	3.713212e-04
0.40222       	3.421934e-04	6.531952e-04	2.229627e-04	2.021832e-04	3.708964e-04
0.40223       	3.399593e-04	6.519391e-04	2.228121e-04	2.018773e-04	3.704119e-04
0.40224       	3.404489e-04	6.512424e-04	2.222953e-04	2.016357e-04	3.699162e-04
0.40225       	3.408131e-04	6.500582e-04	2.222271e-04	2.013898e-04	3.693509e-04
0.40226       	3.400024e-04	6.494679e-04	2.217265e-04	2.011776e-04	3.688146e-04
0.40227       	3.409549e-04	6.482457e-04	2.217341e-04	2.009579e-04	3.683307e-04
0.40228       	3.418558e-04	6.474468e-04	2.212600e-04	2.007969e-04	3.681067e-04
0.40229       	3.429398e-04	6.459941e-04	2.212347e-04	2.006010e-04	3.682005e-04
0.4023        	3.425053e-04	6.449810e-04	2.207825e-04	2.004814e-04	3.683902e-04
0.40231       	3.436929e-04	6.436959e-04	2.208319e-04	2.004240e-04	3.687997e-04
0.40232       	3.428579e-04	6.429375e-04	2.204189e-04	2.003604e-04	3.689863e-04
0.40233       	3.430455e-04	6.419414e-04	2.204697e-04	2.002918e-04	3.691203e-04
0.40234       	3.417621e-04	6.413682e-04	2.200498e-04	2.002316e-04	3.693369e-04
0.40235       	3.428875e-04	6.406331e-04	2.201123e-04	2.001782e-04	3.696709e-04
0.40236       	3.412848e-04	6.402572e-04	2.196916e-04	2.002492e-04	3.702142e-04
0.40237       	3.435084e-04	6.397369e-04	2.197548e-04	2.002981e-04	3.706827e-04
0.40238       	3.435382e-04	6.394738e-04	2.193007e-04	2.003540e-04	3.710779e-04
0.40239       	3.452098e-04	6.389798e-04	2.193325e-04	2.003409e-04	3.713570e-04
0.4024        	3.439136e-04	6.388564e-04	2.188201e-04	2.003110e-04	3.715521e-04
0.40241       	3.452172e-04	6.386296e-04	2.187962e-04	2.002861e-04	3.716787e-04
0.40242       	3.415651e-04	6.385943e-04	2.182568e-04	2.001826e-04	3.715442e-04
0.40243       	3.424589e-04	6.381515e-04	2.182537e-04	2.000605e-04	3.713447e-04
0.40244       	3.397113e-04	6.379607e-04	2.176848e-04	1.999348e-04	3.710755e-04
0.40245       	3.393236e-04	6.374314e-04	2.176441e-04	1.998343e-04	3.707419e-04
0.40246       	3.351675e-04	6.369771e-04	2.170360e-04	1.997283e-04	3.705447e-04
0.40247       	3.364615e-04	6.363117e-04	2.169815e-04	1.995851e-04	3.701666e-04
0.40248       	3.346837e-04	6.359450e-04	2.163803e-04	1.994347e-04	3.697600e-04
0.40249       	3.353367e-04	6.353124e-04	2.163305e-04	1.993142e-04	3.693406e-04
0.4025        	3.340874e-04	6.349969e-04	2.157221e-04	1.991605e-04	3.688957e-04
0.40251       	3.354832e-04	6.343921e-04	2.156153e-04	1.990240e-04	3.684471e-04
0.40252       	3.364297e-04	6.340680e-04	2.150320e-04	1.989227e-04	3.681399e-04
0.40253       	3.387369e-04	6.337463e-04	2.149232e-04	1.987494e-04	3.675818e-04
0.40254       	3.370181e-04	6.336934e-04	2.143459e-04	1.986161e-04	3.669253e-04
0.40255       	3.349549e-04	6.334622e-04	2.141885e-04	1.985362e-04	3.661668e-04
0.40256       	3.344371e-04	6.334081e-04	2.136160e-04	1.985350e-04	3.654612e-04
0.40257       	3.347588e-04	6.331616e-04	2.133978e-04	1.985586e-04	3.648160e-04
0.40258       	3.336804e-04	6.329915e-04	2.128383e-04	1.986273e-04	3.643855e-04
0.40259       	3.306856e-04	6.327061e-04	2.125968e-04	1.986840e-04	3.639265e-04
