# y+ ()       
# Time        	patch         	min           	max           	average       
0.2565        	splitter	2.012030e+01	3.269769e+01	2.277490e+01
0.2565        	back	7.194239e+00	1.159203e+01	1.008978e+01
0.2565        	region0_to_wallFilmRegion_wallFilmFaces	5.907546e+00	2.000382e+01	1.224837e+01
0.257         	splitter	2.013536e+01	3.272378e+01	2.279052e+01
0.257         	back	7.161465e+00	1.151736e+01	1.009262e+01
0.257         	region0_to_wallFilmRegion_wallFilmFaces	5.906963e+00	2.002360e+01	1.225770e+01
0.2575        	splitter	2.014989e+01	3.274657e+01	2.280468e+01
0.2575        	back	7.130578e+00	1.152286e+01	1.008790e+01
0.2575        	region0_to_wallFilmRegion_wallFilmFaces	5.906348e+00	2.003341e+01	1.226568e+01
0.258         	splitter	2.016342e+01	3.276531e+01	2.281691e+01
0.258         	back	7.104645e+00	1.156213e+01	1.010277e+01
0.258         	region0_to_wallFilmRegion_wallFilmFaces	5.905723e+00	2.003296e+01	1.227202e+01
0.2585        	splitter	2.017550e+01	3.277951e+01	2.282684e+01
0.2585        	back	7.086443e+00	1.156281e+01	1.011371e+01
0.2585        	region0_to_wallFilmRegion_wallFilmFaces	5.905113e+00	2.002611e+01	1.227649e+01
0.259         	splitter	2.018562e+01	3.278873e+01	2.283398e+01
0.259         	back	7.087980e+00	1.154821e+01	1.013207e+01
0.259         	region0_to_wallFilmRegion_wallFilmFaces	5.904534e+00	2.001191e+01	1.227892e+01
0.2595        	splitter	2.019335e+01	3.279244e+01	2.283793e+01
0.2595        	back	7.112508e+00	1.155044e+01	1.014645e+01
0.2595        	region0_to_wallFilmRegion_wallFilmFaces	5.904007e+00	1.998670e+01	1.227919e+01
0.26          	splitter	2.019830e+01	3.279023e+01	2.283830e+01
0.26          	back	7.154926e+00	1.154421e+01	1.015856e+01
0.26          	region0_to_wallFilmRegion_wallFilmFaces	5.903559e+00	1.995068e+01	1.227721e+01
0.2605        	splitter	2.020015e+01	3.278173e+01	2.283481e+01
0.2605        	back	7.210545e+00	1.152298e+01	1.018359e+01
0.2605        	region0_to_wallFilmRegion_wallFilmFaces	5.903216e+00	1.990431e+01	1.227300e+01
0.261         	splitter	2.019361e+01	3.276710e+01	2.282757e+01
0.261         	back	7.229359e+00	1.152830e+01	1.019440e+01
0.261         	region0_to_wallFilmRegion_wallFilmFaces	5.903009e+00	1.984855e+01	1.226667e+01
0.2615        	splitter	2.018398e+01	3.274702e+01	2.281691e+01
0.2615        	back	7.237363e+00	1.153510e+01	1.018387e+01
0.2615        	region0_to_wallFilmRegion_wallFilmFaces	5.902961e+00	1.978450e+01	1.225838e+01
0.262         	splitter	2.017139e+01	3.272186e+01	2.280293e+01
0.262         	back	7.251423e+00	1.154076e+01	1.017077e+01
0.262         	region0_to_wallFilmRegion_wallFilmFaces	5.903075e+00	1.971361e+01	1.224855e+01
0.2625        	splitter	2.015624e+01	3.269233e+01	2.278609e+01
0.2625        	back	7.269125e+00	1.154120e+01	1.017806e+01
0.2625        	region0_to_wallFilmRegion_wallFilmFaces	5.903370e+00	1.963778e+01	1.223784e+01
0.263         	splitter	2.013909e+01	3.265945e+01	2.276715e+01
0.263         	back	7.288245e+00	1.152203e+01	1.016553e+01
0.263         	region0_to_wallFilmRegion_wallFilmFaces	5.903864e+00	1.955922e+01	1.222705e+01
0.2635        	splitter	2.012106e+01	3.262545e+01	2.274760e+01
0.2635        	back	7.306820e+00	1.150324e+01	1.015150e+01
0.2635        	region0_to_wallFilmRegion_wallFilmFaces	5.904542e+00	1.948031e+01	1.221700e+01
0.264         	splitter	2.010376e+01	3.259354e+01	2.272946e+01
0.264         	back	7.323179e+00	1.155763e+01	1.014569e+01
0.264         	region0_to_wallFilmRegion_wallFilmFaces	5.905359e+00	1.943666e+01	1.220855e+01
0.2645        	splitter	2.008843e+01	3.256656e+01	2.271433e+01
0.2645        	back	7.335954e+00	1.157362e+01	1.012827e+01
0.2645        	region0_to_wallFilmRegion_wallFilmFaces	5.906237e+00	1.947089e+01	1.220245e+01
0.265         	splitter	2.007610e+01	3.254844e+01	2.270335e+01
0.265         	back	7.344091e+00	1.155724e+01	1.011603e+01
0.265         	region0_to_wallFilmRegion_wallFilmFaces	5.907094e+00	1.950937e+01	1.219914e+01
0.2655        	splitter	2.006735e+01	3.254118e+01	2.269702e+01
0.2655        	back	7.346920e+00	1.162479e+01	1.011407e+01
0.2655        	region0_to_wallFilmRegion_wallFilmFaces	5.907853e+00	1.955163e+01	1.219876e+01
0.266         	splitter	2.006204e+01	3.254193e+01	2.269492e+01
0.266         	back	7.344003e+00	1.152860e+01	1.008383e+01
0.266         	region0_to_wallFilmRegion_wallFilmFaces	5.908455e+00	1.959647e+01	1.220122e+01
0.2665        	splitter	2.006020e+01	3.254940e+01	2.269671e+01
0.2665        	back	7.334886e+00	1.161317e+01	1.007967e+01
0.2665        	region0_to_wallFilmRegion_wallFilmFaces	5.908892e+00	1.964248e+01	1.220623e+01
0.267         	splitter	2.006174e+01	3.256280e+01	2.270208e+01
0.267         	back	7.319254e+00	1.154716e+01	1.007227e+01
0.267         	region0_to_wallFilmRegion_wallFilmFaces	5.909167e+00	1.968801e+01	1.221333e+01
0.2675        	splitter	2.006665e+01	3.258140e+01	2.271079e+01
0.2675        	back	7.298190e+00	1.154192e+01	1.006070e+01
0.2675        	region0_to_wallFilmRegion_wallFilmFaces	5.909278e+00	1.973158e+01	1.222200e+01
0.268         	splitter	2.007478e+01	3.260439e+01	2.272254e+01
0.268         	back	7.272688e+00	1.159924e+01	1.005399e+01
0.268         	region0_to_wallFilmRegion_wallFilmFaces	5.909224e+00	1.977207e+01	1.223173e+01
0.2685        	splitter	2.008546e+01	3.263046e+01	2.273649e+01
0.2685        	back	7.243815e+00	1.161931e+01	1.004681e+01
0.2685        	region0_to_wallFilmRegion_wallFilmFaces	5.909018e+00	1.981076e+01	1.224207e+01
0.269         	splitter	2.009805e+01	3.265798e+01	2.275174e+01
0.269         	back	7.211763e+00	1.153614e+01	1.003845e+01
0.269         	region0_to_wallFilmRegion_wallFilmFaces	5.908680e+00	1.984847e+01	1.225252e+01
0.2695        	splitter	2.011179e+01	3.268541e+01	2.276741e+01
0.2695        	back	7.177297e+00	1.155166e+01	1.002834e+01
0.2695        	region0_to_wallFilmRegion_wallFilmFaces	5.908231e+00	1.987925e+01	1.226260e+01
0.27          	splitter	2.012599e+01	3.271130e+01	2.278267e+01
0.27          	back	7.142725e+00	1.155277e+01	1.004002e+01
0.27          	region0_to_wallFilmRegion_wallFilmFaces	5.907707e+00	1.990207e+01	1.227190e+01
0.2705        	splitter	2.014001e+01	3.273451e+01	2.279687e+01
0.2705        	back	7.110210e+00	1.155403e+01	1.004188e+01
0.2705        	region0_to_wallFilmRegion_wallFilmFaces	5.907139e+00	1.991619e+01	1.228005e+01
0.271         	splitter	2.015335e+01	3.275422e+01	2.280947e+01
0.271         	back	7.079214e+00	1.154488e+01	1.003983e+01
0.271         	region0_to_wallFilmRegion_wallFilmFaces	5.906550e+00	1.992116e+01	1.228677e+01
0.2715        	splitter	2.016557e+01	3.276993e+01	2.282009e+01
0.2715        	back	7.052072e+00	1.155736e+01	1.004542e+01
0.2715        	region0_to_wallFilmRegion_wallFilmFaces	5.905967e+00	1.991682e+01	1.229182e+01
0.272         	splitter	2.017618e+01	3.278112e+01	2.282829e+01
0.272         	back	7.031265e+00	1.156672e+01	1.005352e+01
0.272         	region0_to_wallFilmRegion_wallFilmFaces	5.905402e+00	1.990310e+01	1.229503e+01
0.2725        	splitter	2.018474e+01	3.278730e+01	2.283363e+01
0.2725        	back	7.024500e+00	1.151810e+01	1.006353e+01
0.2725        	region0_to_wallFilmRegion_wallFilmFaces	5.904877e+00	1.988317e+01	1.229626e+01
0.273         	splitter	2.019085e+01	3.278809e+01	2.283575e+01
0.273         	back	7.041152e+00	1.147848e+01	1.007033e+01
0.273         	region0_to_wallFilmRegion_wallFilmFaces	5.904414e+00	1.985535e+01	1.229544e+01
0.2735        	splitter	2.019425e+01	3.278313e+01	2.283440e+01
0.2735        	back	7.077203e+00	1.154074e+01	1.011786e+01
0.2735        	region0_to_wallFilmRegion_wallFilmFaces	5.904038e+00	1.981844e+01	1.229257e+01
0.274         	splitter	2.019476e+01	3.277245e+01	2.282952e+01
0.274         	back	7.127716e+00	1.152510e+01	1.013648e+01
0.274         	region0_to_wallFilmRegion_wallFilmFaces	5.903773e+00	1.977340e+01	1.228770e+01
0.2745        	splitter	2.019097e+01	3.275655e+01	2.282148e+01
0.2745        	back	7.166500e+00	1.151314e+01	1.014751e+01
0.2745        	region0_to_wallFilmRegion_wallFilmFaces	5.903644e+00	1.972288e+01	1.228098e+01
0.275         	splitter	2.018076e+01	3.273608e+01	2.281044e+01
0.275         	back	7.171217e+00	1.152625e+01	1.014838e+01
0.275         	region0_to_wallFilmRegion_wallFilmFaces	5.903656e+00	1.966375e+01	1.227266e+01
0.2755        	splitter	2.016803e+01	3.271143e+01	2.279661e+01
0.2755        	back	7.182706e+00	1.151166e+01	1.013053e+01
0.2755        	region0_to_wallFilmRegion_wallFilmFaces	5.903814e+00	1.959740e+01	1.226320e+01
0.276         	splitter	2.015318e+01	3.268327e+01	2.278048e+01
0.276         	back	7.198588e+00	1.148448e+01	1.013086e+01
0.276         	region0_to_wallFilmRegion_wallFilmFaces	5.904136e+00	1.952598e+01	1.225324e+01
0.2765        	splitter	2.013684e+01	3.265282e+01	2.276291e+01
0.2765        	back	7.216623e+00	1.155840e+01	1.012850e+01
0.2765        	region0_to_wallFilmRegion_wallFilmFaces	5.904633e+00	1.945165e+01	1.224352e+01
0.277         	splitter	2.012033e+01	3.262257e+01	2.274557e+01
0.277         	back	7.234818e+00	1.157488e+01	1.012563e+01
0.277         	region0_to_wallFilmRegion_wallFilmFaces	5.905275e+00	1.941905e+01	1.223476e+01
0.2775        	splitter	2.010495e+01	3.259529e+01	2.273010e+01
0.2775        	back	7.251434e+00	1.155240e+01	1.009927e+01
0.2775        	region0_to_wallFilmRegion_wallFilmFaces	5.906015e+00	1.945447e+01	1.222768e+01
0.278         	splitter	2.009169e+01	3.257327e+01	2.271776e+01
0.278         	back	7.265025e+00	1.159755e+01	1.008756e+01
0.278         	region0_to_wallFilmRegion_wallFilmFaces	5.906778e+00	1.949402e+01	1.222287e+01
0.2785        	splitter	2.008137e+01	3.255836e+01	2.270935e+01
0.2785        	back	7.274432e+00	1.155008e+01	1.007701e+01
0.2785        	region0_to_wallFilmRegion_wallFilmFaces	5.907491e+00	1.953792e+01	1.222060e+01
0.279         	splitter	2.007416e+01	3.255472e+01	2.270487e+01
0.279         	back	7.278872e+00	1.157119e+01	1.005241e+01
0.279         	region0_to_wallFilmRegion_wallFilmFaces	5.908098e+00	1.958522e+01	1.222091e+01
0.2795        	splitter	2.006994e+01	3.255759e+01	2.270392e+01
0.2795        	back	7.277812e+00	1.159073e+01	1.004667e+01
0.2795        	region0_to_wallFilmRegion_wallFilmFaces	5.908561e+00	1.963469e+01	1.222369e+01
0.28          	splitter	2.006879e+01	3.256604e+01	2.270630e+01
0.28          	back	7.270861e+00	1.156248e+01	1.002468e+01
0.28          	region0_to_wallFilmRegion_wallFilmFaces	5.908890e+00	1.968497e+01	1.222863e+01
0.2805        	splitter	2.007070e+01	3.257949e+01	2.271182e+01
0.2805        	back	7.257537e+00	1.160095e+01	1.002628e+01
0.2805        	region0_to_wallFilmRegion_wallFilmFaces	5.909084e+00	1.973474e+01	1.223531e+01
0.281         	splitter	2.007572e+01	3.259749e+01	2.272039e+01
0.281         	back	7.238604e+00	1.158133e+01	1.000682e+01
0.281         	region0_to_wallFilmRegion_wallFilmFaces	5.909129e+00	1.978296e+01	1.224331e+01
0.2815        	splitter	2.008357e+01	3.261918e+01	2.273156e+01
0.2815        	back	7.215128e+00	1.158327e+01	1.000672e+01
0.2815        	region0_to_wallFilmRegion_wallFilmFaces	5.909035e+00	1.982837e+01	1.225224e+01
0.282         	splitter	2.009359e+01	3.264329e+01	2.274451e+01
0.282         	back	7.188234e+00	1.159242e+01	1.000027e+01
0.282         	region0_to_wallFilmRegion_wallFilmFaces	5.908808e+00	1.986958e+01	1.226168e+01
0.2825        	splitter	2.010523e+01	3.266836e+01	2.275848e+01
0.2825        	back	7.158247e+00	1.157813e+01	9.988560e+00
0.2825        	region0_to_wallFilmRegion_wallFilmFaces	5.908464e+00	1.990968e+01	1.227119e+01
0.283         	splitter	2.011784e+01	3.269309e+01	2.277271e+01
0.283         	back	7.125805e+00	1.156100e+01	9.989088e+00
0.283         	region0_to_wallFilmRegion_wallFilmFaces	5.908030e+00	1.994659e+01	1.228035e+01
0.2835        	splitter	2.013081e+01	3.271627e+01	2.278650e+01
0.2835        	back	7.092374e+00	1.155007e+01	9.991858e+00
0.2835        	region0_to_wallFilmRegion_wallFilmFaces	5.907530e+00	1.997653e+01	1.228880e+01
0.284         	splitter	2.014365e+01	3.273694e+01	2.279929e+01
0.284         	back	7.061064e+00	1.155331e+01	9.997492e+00
0.284         	region0_to_wallFilmRegion_wallFilmFaces	5.906990e+00	1.999863e+01	1.229623e+01
0.2845        	splitter	2.015588e+01	3.275449e+01	2.281066e+01
0.2845        	back	7.031265e+00	1.157725e+01	9.997124e+00
0.2845        	region0_to_wallFilmRegion_wallFilmFaces	5.906434e+00	2.001216e+01	1.230238e+01
0.285         	splitter	2.016706e+01	3.276842e+01	2.282020e+01
0.285         	back	7.004321e+00	1.150744e+01	9.996312e+00
0.285         	region0_to_wallFilmRegion_wallFilmFaces	5.905876e+00	2.001666e+01	1.230703e+01
0.2855        	splitter	2.017677e+01	3.277818e+01	2.282747e+01
0.2855        	back	6.982993e+00	1.153128e+01	1.000806e+01
0.2855        	region0_to_wallFilmRegion_wallFilmFaces	5.905336e+00	2.001172e+01	1.231001e+01
0.286         	splitter	2.018454e+01	3.278331e+01	2.283205e+01
0.286         	back	6.971700e+00	1.156875e+01	1.002726e+01
0.286         	region0_to_wallFilmRegion_wallFilmFaces	5.904831e+00	1.999991e+01	1.231120e+01
0.2865        	splitter	2.019004e+01	3.278340e+01	2.283364e+01
0.2865        	back	6.982420e+00	1.155009e+01	1.003676e+01
0.2865        	region0_to_wallFilmRegion_wallFilmFaces	5.904385e+00	1.998312e+01	1.231053e+01
0.287         	splitter	2.019303e+01	3.277820e+01	2.283201e+01
0.287         	back	7.013785e+00	1.151204e+01	1.005610e+01
0.287         	region0_to_wallFilmRegion_wallFilmFaces	5.904022e+00	1.995536e+01	1.230799e+01
0.2875        	splitter	2.019345e+01	3.276786e+01	2.282723e+01
0.2875        	back	7.060762e+00	1.150969e+01	1.008145e+01
0.2875        	region0_to_wallFilmRegion_wallFilmFaces	5.903762e+00	1.991715e+01	1.230367e+01
0.288         	splitter	2.018909e+01	3.275294e+01	2.281967e+01
0.288         	back	7.117527e+00	1.154451e+01	1.011576e+01
0.288         	region0_to_wallFilmRegion_wallFilmFaces	5.903626e+00	1.986975e+01	1.229770e+01
0.2885        	splitter	2.017937e+01	3.273401e+01	2.280944e+01
0.2885        	back	7.120345e+00	1.152573e+01	1.012161e+01
0.2885        	region0_to_wallFilmRegion_wallFilmFaces	5.903616e+00	1.981436e+01	1.229032e+01
0.289         	splitter	2.016743e+01	3.271144e+01	2.279678e+01
0.289         	back	7.130476e+00	1.152173e+01	1.010676e+01
0.289         	region0_to_wallFilmRegion_wallFilmFaces	5.903733e+00	1.975208e+01	1.228197e+01
0.2895        	splitter	2.015358e+01	3.268576e+01	2.278206e+01
0.2895        	back	7.145592e+00	1.152595e+01	1.010225e+01
0.2895        	region0_to_wallFilmRegion_wallFilmFaces	5.904000e+00	1.968439e+01	1.227320e+01
0.29          	splitter	2.013847e+01	3.265817e+01	2.276615e+01
0.29          	back	7.163442e+00	1.154008e+01	1.009936e+01
0.29          	region0_to_wallFilmRegion_wallFilmFaces	5.904418e+00	1.961314e+01	1.226467e+01
0.2905        	splitter	2.012332e+01	3.263094e+01	2.275057e+01
0.2905        	back	7.181998e+00	1.157773e+01	1.009126e+01
0.2905        	region0_to_wallFilmRegion_wallFilmFaces	5.904965e+00	1.954078e+01	1.225700e+01
0.291         	splitter	2.010923e+01	3.260651e+01	2.273675e+01
0.291         	back	7.199463e+00	1.157538e+01	1.008411e+01
0.291         	region0_to_wallFilmRegion_wallFilmFaces	5.905594e+00	1.946985e+01	1.225084e+01
0.2915        	splitter	2.009709e+01	3.258686e+01	2.272572e+01
0.2915        	back	7.214323e+00	1.152247e+01	1.005783e+01
0.2915        	region0_to_wallFilmRegion_wallFilmFaces	5.906238e+00	1.945875e+01	1.224665e+01
0.292         	splitter	2.008754e+01	3.257332e+01	2.271815e+01
0.292         	back	7.225347e+00	1.155476e+01	1.003574e+01
0.292         	region0_to_wallFilmRegion_wallFilmFaces	5.906839e+00	1.949954e+01	1.224467e+01
0.2925        	splitter	2.008066e+01	3.257012e+01	2.271390e+01
0.2925        	back	7.231647e+00	1.156423e+01	1.001460e+01
0.2925        	region0_to_wallFilmRegion_wallFilmFaces	5.907344e+00	1.954283e+01	1.224494e+01
0.293         	splitter	2.007637e+01	3.257244e+01	2.271265e+01
0.293         	back	7.232610e+00	1.154194e+01	9.997470e+00
0.293         	region0_to_wallFilmRegion_wallFilmFaces	5.907734e+00	1.958761e+01	1.224733e+01
0.2935        	splitter	2.007480e+01	3.257955e+01	2.271432e+01
0.2935        	back	7.227861e+00	1.154055e+01	9.993471e+00
0.2935        	region0_to_wallFilmRegion_wallFilmFaces	5.908014e+00	1.963266e+01	1.225160e+01
0.294         	splitter	2.007600e+01	3.259107e+01	2.271879e+01
0.294         	back	7.216868e+00	1.157218e+01	9.990063e+00
0.294         	region0_to_wallFilmRegion_wallFilmFaces	5.908181e+00	1.967713e+01	1.225740e+01
0.2945        	splitter	2.008006e+01	3.260669e+01	2.272607e+01
0.2945        	back	7.199948e+00	1.161400e+01	9.988113e+00
0.2945        	region0_to_wallFilmRegion_wallFilmFaces	5.908225e+00	1.972063e+01	1.226437e+01
0.295         	splitter	2.008670e+01	3.262573e+01	2.273575e+01
0.295         	back	7.178282e+00	1.150558e+01	9.960020e+00
0.295         	region0_to_wallFilmRegion_wallFilmFaces	5.908145e+00	1.976123e+01	1.227219e+01
0.2955        	splitter	2.009540e+01	3.264702e+01	2.274711e+01
0.2955        	back	7.152899e+00	1.157632e+01	9.974096e+00
0.2955        	region0_to_wallFilmRegion_wallFilmFaces	5.907950e+00	1.979745e+01	1.228050e+01
0.296         	splitter	2.010565e+01	3.266938e+01	2.275952e+01
0.296         	back	7.124453e+00	1.153480e+01	9.963491e+00
0.296         	region0_to_wallFilmRegion_wallFilmFaces	5.907649e+00	1.983201e+01	1.228892e+01
0.2965        	splitter	2.011694e+01	3.269164e+01	2.277232e+01
0.2965        	back	7.093341e+00	1.153067e+01	9.958001e+00
0.2965        	region0_to_wallFilmRegion_wallFilmFaces	5.907264e+00	1.986428e+01	1.229706e+01
0.297         	splitter	2.012871e+01	3.271278e+01	2.278488e+01
0.297         	back	7.060478e+00	1.157050e+01	9.969851e+00
0.297         	region0_to_wallFilmRegion_wallFilmFaces	5.906814e+00	1.988999e+01	1.230460e+01
0.2975        	splitter	2.014053e+01	3.273192e+01	2.279671e+01
0.2975        	back	7.029307e+00	1.156635e+01	9.960799e+00
0.2975        	region0_to_wallFilmRegion_wallFilmFaces	5.906323e+00	1.990826e+01	1.231126e+01
0.298         	splitter	2.015195e+01	3.274846e+01	2.280739e+01
0.298         	back	6.999814e+00	1.150875e+01	9.950761e+00
0.298         	region0_to_wallFilmRegion_wallFilmFaces	5.905807e+00	1.991858e+01	1.231679e+01
0.2985        	splitter	2.016256e+01	3.276194e+01	2.281655e+01
0.2985        	back	6.972341e+00	1.153665e+01	9.956376e+00
0.2985        	region0_to_wallFilmRegion_wallFilmFaces	5.905282e+00	1.992105e+01	1.232097e+01
0.299         	splitter	2.017197e+01	3.277180e+01	2.282376e+01
0.299         	back	6.949762e+00	1.150717e+01	9.961905e+00
0.299         	region0_to_wallFilmRegion_wallFilmFaces	5.904763e+00	1.991432e+01	1.232362e+01
0.2995        	splitter	2.017970e+01	3.277755e+01	2.282858e+01
0.2995        	back	6.934554e+00	1.154372e+01	9.988202e+00
0.2995        	region0_to_wallFilmRegion_wallFilmFaces	5.904267e+00	1.989770e+01	1.232462e+01
0.3           	splitter	2.018542e+01	3.277873e+01	2.283069e+01
0.3           	back	6.938094e+00	1.151446e+01	9.985959e+00
0.3           	region0_to_wallFilmRegion_wallFilmFaces	5.903819e+00	1.987758e+01	1.232388e+01
0.3005        	splitter	2.018890e+01	3.277506e+01	2.282986e+01
0.3005        	back	6.963654e+00	1.154950e+01	1.001801e+01
0.3005        	region0_to_wallFilmRegion_wallFilmFaces	5.903440e+00	1.984721e+01	1.232141e+01
0.301         	splitter	2.019002e+01	3.276659e+01	2.282610e+01
0.301         	back	7.006353e+00	1.150120e+01	1.004226e+01
0.301         	region0_to_wallFilmRegion_wallFilmFaces	5.903150e+00	1.980737e+01	1.231725e+01
0.3015        	splitter	2.018897e+01	3.275379e+01	2.281976e+01
0.3015        	back	7.061681e+00	1.150612e+01	1.007537e+01
0.3015        	region0_to_wallFilmRegion_wallFilmFaces	5.902971e+00	1.976107e+01	1.231153e+01
0.302         	splitter	2.018192e+01	3.273729e+01	2.281098e+01
0.302         	back	7.081731e+00	1.151093e+01	1.008964e+01
0.302         	region0_to_wallFilmRegion_wallFilmFaces	5.902905e+00	1.970932e+01	1.230444e+01
0.3025        	splitter	2.017122e+01	3.271736e+01	2.279992e+01
0.3025        	back	7.090023e+00	1.153187e+01	1.009704e+01
0.3025        	region0_to_wallFilmRegion_wallFilmFaces	5.902951e+00	1.964988e+01	1.229634e+01
0.303         	splitter	2.015870e+01	3.269444e+01	2.278687e+01
0.303         	back	7.104043e+00	1.152134e+01	1.008081e+01
0.303         	region0_to_wallFilmRegion_wallFilmFaces	5.903129e+00	1.958441e+01	1.228774e+01
0.3035        	splitter	2.014482e+01	3.266937e+01	2.277244e+01
0.3035        	back	7.121505e+00	1.155408e+01	1.008115e+01
0.3035        	region0_to_wallFilmRegion_wallFilmFaces	5.903446e+00	1.951464e+01	1.227919e+01
0.304         	splitter	2.013056e+01	3.264396e+01	2.275788e+01
0.304         	back	7.140312e+00	1.152787e+01	1.006357e+01
0.304         	region0_to_wallFilmRegion_wallFilmFaces	5.903886e+00	1.944272e+01	1.227127e+01
0.3045        	splitter	2.011702e+01	3.262046e+01	2.274458e+01
0.3045        	back	7.158606e+00	1.154996e+01	1.005595e+01
0.3045        	region0_to_wallFilmRegion_wallFilmFaces	5.904417e+00	1.944259e+01	1.226457e+01
0.305         	splitter	2.010502e+01	3.260078e+01	2.273354e+01
0.305         	back	7.174786e+00	1.156674e+01	1.003307e+01
0.305         	region0_to_wallFilmRegion_wallFilmFaces	5.904980e+00	1.948226e+01	1.225958e+01
0.3055        	splitter	2.009524e+01	3.258631e+01	2.272546e+01
0.3055        	back	7.187537e+00	1.157864e+01	1.002393e+01
0.3055        	region0_to_wallFilmRegion_wallFilmFaces	5.905517e+00	1.952531e+01	1.225656e+01
0.306         	splitter	2.008783e+01	3.257959e+01	2.272041e+01
0.306         	back	7.195865e+00	1.152387e+01	1.000833e+01
0.306         	region0_to_wallFilmRegion_wallFilmFaces	5.905987e+00	1.957113e+01	1.225561e+01
0.3065        	splitter	2.008274e+01	3.257985e+01	2.271803e+01
0.3065        	back	7.199078e+00	1.158966e+01	9.986975e+00
0.3065        	region0_to_wallFilmRegion_wallFilmFaces	5.906358e+00	1.961879e+01	1.225663e+01
0.307         	splitter	2.008006e+01	3.258446e+01	2.271825e+01
0.307         	back	7.196745e+00	1.158414e+01	9.981054e+00
0.307         	region0_to_wallFilmRegion_wallFilmFaces	5.906635e+00	1.966733e+01	1.225945e+01
0.3075        	splitter	2.007988e+01	3.259308e+01	2.272103e+01
0.3075        	back	7.188375e+00	1.155047e+01	9.967768e+00
0.3075        	region0_to_wallFilmRegion_wallFilmFaces	5.906820e+00	1.971566e+01	1.226380e+01
0.308         	splitter	2.008235e+01	3.260553e+01	2.272640e+01
0.308         	back	7.173880e+00	1.155761e+01	9.959011e+00
0.308         	region0_to_wallFilmRegion_wallFilmFaces	5.906900e+00	1.976268e+01	1.226939e+01
0.3085        	splitter	2.008737e+01	3.262141e+01	2.273419e+01
0.3085        	back	7.154419e+00	1.158323e+01	9.950307e+00
0.3085        	region0_to_wallFilmRegion_wallFilmFaces	5.906873e+00	1.980771e+01	1.227594e+01
0.309         	splitter	2.009452e+01	3.263985e+01	2.274384e+01
0.309         	back	7.130936e+00	1.153611e+01	9.941284e+00
0.309         	region0_to_wallFilmRegion_wallFilmFaces	5.906736e+00	1.984971e+01	1.228317e+01
0.3095        	splitter	2.010334e+01	3.265981e+01	2.275475e+01
0.3095        	back	7.104367e+00	1.154096e+01	9.937308e+00
0.3095        	region0_to_wallFilmRegion_wallFilmFaces	5.906499e+00	1.988838e+01	1.229073e+01
0.31          	splitter	2.011342e+01	3.268025e+01	2.276635e+01
0.31          	back	7.074962e+00	1.159746e+01	9.941441e+00
0.31          	region0_to_wallFilmRegion_wallFilmFaces	5.906173e+00	1.992663e+01	1.229828e+01
0.3105        	splitter	2.012421e+01	3.270020e+01	2.277805e+01
0.3105        	back	7.043482e+00	1.157358e+01	9.944737e+00
0.3105        	region0_to_wallFilmRegion_wallFilmFaces	5.905777e+00	1.996131e+01	1.230549e+01
0.311         	splitter	2.013532e+01	3.271880e+01	2.278938e+01
0.311         	back	7.012846e+00	1.148076e+01	9.931740e+00
0.311         	region0_to_wallFilmRegion_wallFilmFaces	5.905328e+00	1.998848e+01	1.231209e+01
0.3115        	splitter	2.014634e+01	3.273539e+01	2.279990e+01
0.3115        	back	6.984127e+00	1.157618e+01	9.931982e+00
0.3115        	region0_to_wallFilmRegion_wallFilmFaces	5.904843e+00	2.000766e+01	1.231781e+01
0.312         	splitter	2.015687e+01	3.274954e+01	2.280928e+01
0.312         	back	6.957038e+00	1.154597e+01	9.934266e+00
0.312         	region0_to_wallFilmRegion_wallFilmFaces	5.904338e+00	2.001860e+01	1.232243e+01
0.3125        	splitter	2.016654e+01	3.276070e+01	2.281711e+01
0.3125        	back	6.934123e+00	1.155353e+01	9.959170e+00
0.3125        	region0_to_wallFilmRegion_wallFilmFaces	5.903824e+00	2.002085e+01	1.232573e+01
0.313         	splitter	2.017489e+01	3.276836e+01	2.282293e+01
0.313         	back	6.917596e+00	1.153654e+01	9.960862e+00
0.313         	region0_to_wallFilmRegion_wallFilmFaces	5.903317e+00	2.001437e+01	1.232756e+01
0.3135        	splitter	2.018150e+01	3.277192e+01	2.282634e+01
0.3135        	back	6.916163e+00	1.155280e+01	9.982268e+00
0.3135        	region0_to_wallFilmRegion_wallFilmFaces	5.902838e+00	2.000487e+01	1.232778e+01
0.314         	splitter	2.018611e+01	3.277099e+01	2.282705e+01
0.314         	back	6.937464e+00	1.153356e+01	9.992664e+00
0.314         	region0_to_wallFilmRegion_wallFilmFaces	5.902411e+00	1.998472e+01	1.232632e+01
0.3145        	splitter	2.018849e+01	3.276537e+01	2.282491e+01
0.3145        	back	6.977189e+00	1.152291e+01	1.002216e+01
0.3145        	region0_to_wallFilmRegion_wallFilmFaces	5.902060e+00	1.995406e+01	1.232320e+01
0.315         	splitter	2.018869e+01	3.275529e+01	2.282010e+01
0.315         	back	7.030612e+00	1.152469e+01	1.005363e+01
0.315         	region0_to_wallFilmRegion_wallFilmFaces	5.901805e+00	1.991361e+01	1.231848e+01
0.3155        	splitter	2.018228e+01	3.274137e+01	2.281291e+01
0.3155        	back	7.066051e+00	1.152496e+01	1.008575e+01
