# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00491304    	1.078992e-03	1.742332e-03	6.832887e-04	7.224631e-04	5.186519e-04	4.282319e-04
0.00493478    	1.023529e-03	1.741955e-03	6.842594e-04	7.222673e-04	5.185485e-04	4.279128e-04
0.00495652    	9.653047e-04	1.743428e-03	6.852534e-04	7.220694e-04	5.184459e-04	4.276302e-04
0.00497826    	9.143419e-04	1.743851e-03	6.859400e-04	7.218987e-04	5.183154e-04	4.272731e-04
0.005         	9.051629e-04	1.745300e-03	6.867007e-04	7.217435e-04	5.181945e-04	4.272246e-04
0.00502174    	8.773176e-04	1.746524e-03	6.870244e-04	7.215905e-04	5.180732e-04	4.268263e-04
0.00504348    	7.885253e-04	1.746922e-03	6.872332e-04	7.214232e-04	5.179399e-04	4.264107e-04
0.00506522    	7.697095e-04	1.748393e-03	6.875691e-04	7.212518e-04	5.178146e-04	4.262258e-04
0.00508696    	7.292441e-04	1.748192e-03	6.876476e-04	7.210749e-04	5.176969e-04	4.258651e-04
0.0051087     	6.821196e-04	1.748904e-03	6.876693e-04	7.209085e-04	5.175870e-04	4.255755e-04
0.00513043    	6.707348e-04	1.748683e-03	6.875163e-04	7.207363e-04	5.174561e-04	4.252026e-04
0.00515217    	6.651004e-04	1.750893e-03	6.873261e-04	7.205629e-04	5.173019e-04	4.249363e-04
0.00517391    	6.573804e-04	1.750136e-03	6.869645e-04	7.203937e-04	5.171597e-04	4.247370e-04
0.00519565    	6.472459e-04	1.751518e-03	6.864973e-04	7.202361e-04	5.170429e-04	4.246249e-04
0.00521739    	7.152575e-04	1.752954e-03	6.867832e-04	7.200797e-04	5.169446e-04	4.250409e-04
0.00523913    	7.957876e-04	1.755708e-03	6.861293e-04	7.199057e-04	5.168533e-04	4.246793e-04
0.00526087    	7.076811e-04	1.752361e-03	6.852926e-04	7.197210e-04	5.167514e-04	4.243918e-04
0.00528261    	7.101298e-04	1.750806e-03	6.847656e-04	7.195318e-04	5.166268e-04	4.242345e-04
0.00530435    	7.252390e-04	1.751859e-03	6.844497e-04	7.193675e-04	5.165178e-04	4.243220e-04
0.00532609    	7.327835e-04	1.750143e-03	6.840614e-04	7.191956e-04	5.164211e-04	4.241056e-04
